2.094322408598731367e-01,1.782863195716976601e-01,6.122814395684292865e-01
1.602751370776835105e-01,3.201924882036376041e-01,5.195323747186789687e-01
1.775180557732705111e-01,3.516417240973808700e-01,4.708402201293486189e-01
1.645771818260863550e-01,4.482155496206094436e-01,3.872072685533042846e-01
2.087911748323625638e-01,5.413921895080417990e-01,2.498166356595956650e-01
1.893634890893102496e-01,2.015588093355857036e-01,6.090777015751039913e-01
2.408527168035702049e-01,2.525966075349969642e-01,5.065506756614328587e-01
1.960941166720982787e-01,3.385316844274453008e-01,4.653741989004564483e-01
1.880983337776540865e-01,4.500528168400246276e-01,3.618488493823212582e-01
1.941944761882118675e-01,5.751769400866918458e-01,2.306285837250963144e-01
2.887566683595335082e-01,1.696048050794879136e-01,5.416385265609785504e-01
2.256564006475992312e-01,2.604746718576483322e-01,5.138689274947525476e-01
2.054474099604653159e-01,4.402426246583326375e-01,3.543099653812020744e-01
2.489587537654511518e-01,4.803175198203157859e-01,2.707237264142330901e-01
2.762779493709730527e-01,5.455305302675133028e-01,1.781915203615136445e-01
3.578303580111745208e-01,1.907506898429418563e-01,4.514189521458836230e-01
3.163031365491080216e-01,3.251781311211098813e-01,3.585187323297820972e-01
2.629143813386725648e-01,4.657418333553269285e-01,2.713437853060005622e-01
3.238459484689914514e-01,5.164738341979486780e-01,1.596802173330598429e-01
4.091583668458870782e-01,1.898198495933532126e-01,4.010217835607597370e-01
3.215566632827595583e-01,3.354069061823986009e-01,3.430364305348418408e-01
3.966017639543497619e-01,4.110466295445668328e-01,1.923516065010834608e-01
3.813398814884220722e-01,1.715618171598274622e-01,4.470983013517504379e-01
4.328899813842729816e-01,1.791118790789122672e-01,3.879981395368147790e-01
3.974241449736180543e-01,4.075454678303370715e-01,1.950303871960449575e-01
4.412239500849504115e-01,1.625471058718403750e-01,3.962289440432091858e-01
4.976760783527274246e-01,2.060794467735173607e-01,2.962444748737552147e-01
4.715081541940500665e-01,3.782900460319528757e-01,1.502017997739970856e-01
4.488595810818199472e-01,1.828465768821609105e-01,3.682938420360191145e-01
4.579044362988196615e-01,3.909402888005367727e-01,1.511552749006433993e-01
5.490458876009156608e-01,2.049567128511123881e-01,2.459973995479719788e-01
5.662728970004191620e-01,1.557249133152633636e-01,2.780021896843174467e-01
6.962680206546152384e-01,1.643189523616553072e-01,1.394130269837295377e-01
