1.788055501707494221e-01,2.414721391881125279e-01,5.797223106411379945e-01
1.568174135064711594e-01,3.058750912898111629e-01,5.373074952037177887e-01
1.503712437612416963e-01,4.386233056742488423e-01,4.110054505645093781e-01
1.640436538452952064e-01,4.754100112152772617e-01,3.605463349394275596e-01
2.005048223354005121e-01,5.565759185296653699e-01,2.429192591349342289e-01
2.512272834182763259e-01,1.410374728131158772e-01,6.077352437686077691e-01
2.488976717847433129e-01,2.143736224342447094e-01,5.367287057810119499e-01
1.788756190193371565e-01,3.720461104691409893e-01,4.490782705115218820e-01
1.927874927643534464e-01,4.660873176288209963e-01,3.411251896068255296e-01
2.199680627768497987e-01,5.502264765175218786e-01,2.298054607056283505e-01
2.975281090459998001e-01,1.680694148313157665e-01,5.344024761226844333e-01
2.602950587498842894e-01,2.148206935984197374e-01,5.248842476516959454e-01
1.947897079908722517e-01,4.035553049943891857e-01,4.016549870147385071e-01
2.230983951838532431e-01,5.219485020207995651e-01,2.549531027953472750e-01
2.504472875185195790e-01,5.806991733983061232e-01,1.688535390831742700e-01
3.182421171695402617e-01,1.741461345881719358e-01,5.076117482422878302e-01
3.241978343776037996e-01,3.203964161828373736e-01,3.554057494395588268e-01
2.824828069510578188e-01,4.859544823483703535e-01,2.315627107005719387e-01
3.111789228373074701e-01,5.187692690735464796e-01,1.700518080891460226e-01
4.209090773973049315e-01,1.732442610523224902e-01,4.058466615503726338e-01
3.191831954366312618e-01,3.414025972169265621e-01,3.394142073464421760e-01
3.278704777751410560e-01,4.690813302326287126e-01,2.030481919922302037e-01
4.292248898163661397e-01,1.483205405036757130e-01,4.224545696799582029e-01
4.306242484729957964e-01,2.438866919474542705e-01,3.254890595795499331e-01
3.811915709229646843e-01,4.208528723058189702e-01,1.979555567712163733e-01
4.725116932090376864e-01,1.553661344398742095e-01,3.721221723510880763e-01
4.975603744223155434e-01,2.463088374680283132e-01,2.561307881096562267e-01
4.995408699625723536e-01,3.272845173825516540e-01,1.731746126548760201e-01
5.504506546835158387e-01,1.707536025763568832e-01,2.787957427401272503e-01
5.153357178779612857e-01,3.238036419718862691e-01,1.608606401501524175e-01
5.535554892131243632e-01,1.753531702498119238e-01,2.710913405370637963e-01
5.678420272960041926e-01,1.738710391602747152e-01,2.582869335437211755e-01
6.523004476066519564e-01,1.658933897919394329e-01,1.818061626014086940e-01
