1.820335834474471615e-01,1.813133456334828086e-01,6.366530709190700854e-01
1.719897112571625863e-01,3.120399756107709588e-01,5.159703131320664271e-01
1.380035668790035031e-01,4.097671337579686934e-01,4.522292993630278035e-01
1.481753881992011190e-01,4.334059669940196757e-01,4.184186448067792607e-01
1.459196292371437442e-01,5.659170019132157003e-01,2.881633688496405554e-01
1.546374184104250260e-01,6.802424511863283119e-01,1.651201304032466344e-01
2.266345568127850763e-01,2.413670357289676438e-01,5.319984074582473355e-01
2.123368174947170839e-01,2.987383875381849907e-01,4.889247949670980087e-01
1.771527979463722591e-01,3.811380049234990852e-01,4.417091971301287390e-01
2.260707021946638806e-01,2.498876335524350123e-01,5.240416642529011071e-01
2.305733623820121481e-01,2.883681045751617100e-01,4.810585330428261419e-01
2.324755952010120197e-01,3.899068919347079554e-01,3.776175128642800249e-01
2.457682828456061175e-01,5.093771660993311468e-01,2.448545510550628190e-01
3.687478153491373090e-01,1.382389194240045138e-01,4.930132652268581772e-01
2.318738620414977358e-01,2.610425758488935100e-01,5.070835621096088097e-01
3.318438676819436273e-01,3.415406293777512037e-01,3.266155029403051691e-01
3.606062789138154145e-01,4.278688602078575265e-01,2.115248608783270590e-01
3.614498812775555625e-01,1.310543225975564219e-01,5.074957961248880434e-01
3.628196530733687197e-01,2.599956523801825181e-01,3.771846945464488177e-01
4.092838603281647170e-01,3.203156119798338253e-01,2.704005276920015133e-01
4.313334499038527503e-01,4.259709845437757991e-01,1.426955655523715616e-01
4.279394423205775122e-01,1.889642440224403586e-01,3.830963136569821015e-01
4.135580006949347021e-01,3.056177405441308781e-01,2.808242587609344199e-01
4.493471241369222380e-01,4.224636101736506388e-01,1.281892656894270677e-01
4.657123258827632895e-01,1.880625660004599242e-01,3.462251081167768696e-01
4.700915030938491723e-01,3.473374267952494820e-01,1.825710701109012901e-01
4.627077686422990666e-01,1.445482069774831901e-01,3.927440243802177711e-01
4.992363049590424762e-01,2.528650297899185939e-01,2.478986652510389022e-01
4.955366346995773164e-01,1.601283708102494707e-01,3.443349944901731852e-01
4.952857213213490706e-01,3.426430738917991548e-01,1.620712047868517469e-01
5.982515034715554236e-01,2.101349850645299888e-01,1.916135114639145876e-01
