2.132151763024362212e-01,1.970478178443356987e-01,5.897370058532280801e-01
1.682996902913832526e-01,4.007567211576170685e-01,4.309435885509997344e-01
1.544496314657063385e-01,4.165741096193142923e-01,4.289762589149794247e-01
1.423742810886453325e-01,3.888195774940887972e-01,4.688061414172658981e-01
1.441815254579014716e-01,4.279021508307487842e-01,4.279163237113497442e-01
1.700057308010559654e-01,6.438446766331055171e-01,1.861495925658386008e-01
1.983659263290706021e-01,2.178412473298483309e-01,5.837928263410810947e-01
1.601603393240010886e-01,3.849017018108331079e-01,4.549379588651658590e-01
1.528602207904079524e-01,4.049166488987038792e-01,4.422231303108881684e-01
1.845176818544817243e-01,3.902309966727267043e-01,4.252513214727915991e-01
1.941795056353838866e-01,6.007572630910095191e-01,2.050632312736065943e-01
2.443060368260863424e-01,2.479138097454348377e-01,5.077801534284788199e-01
2.067105843784135255e-01,3.249093647896877934e-01,4.683800508318987088e-01
2.105558251768807621e-01,4.093667937343688501e-01,3.800773810887503323e-01
2.359679196414737612e-01,5.354544559226736000e-01,2.285776244358526943e-01
3.597417892881376589e-01,1.618601555052126828e-01,4.783980552066496306e-01
3.333945356627270873e-01,2.259068293421736540e-01,4.406986349950992032e-01
3.225786621387045638e-01,3.338000164600193886e-01,3.436213214012759920e-01
4.408743264171983145e-01,4.045305450513447809e-01,1.545951285314569601e-01
3.847051217271550416e-01,1.335426028029141343e-01,4.817522754699308796e-01
4.674475005327914379e-01,2.384947298200096599e-01,2.940577696471988745e-01
4.609636721273626669e-01,2.570885945425950836e-01,2.819477333300422495e-01
4.924840260380195511e-01,3.833425488688888549e-01,1.241734250930915939e-01
4.095081067636033301e-01,1.633935547283147105e-01,4.270983385080819317e-01
5.098799478681702579e-01,2.821228460959087081e-01,2.079972060359210062e-01
4.615873561391711233e-01,3.800153313576719594e-01,1.583973125031569729e-01
4.602526248377303841e-01,2.055875403637194843e-01,3.341598347985502149e-01
4.669919342327391032e-01,3.689886717081309331e-01,1.640193940591299637e-01
4.339545298692046860e-01,1.306097691982695541e-01,4.354357009325257599e-01
4.922364121489269384e-01,2.512903583840285227e-01,2.564732294670444834e-01
5.054566264319206859e-01,1.414267692111115249e-01,3.531166043569677893e-01
5.138088019432536235e-01,2.309603780134192874e-01,2.552308200433270891e-01
5.681450714458304851e-01,1.995833904951092308e-01,2.322715380590603118e-01
