1.669954136656360555e-01,1.646893585359840151e-01,6.683152277983799294e-01
1.594060245873498982e-01,2.231940917496455512e-01,6.173998836630045783e-01
1.460127176803835136e-01,3.849652253147906045e-01,4.690220570048258542e-01
1.788431514488132423e-01,4.169635996977876236e-01,4.041932488533991896e-01
1.591239051662707016e-01,5.692599838877608898e-01,2.716161109459684364e-01
1.810372325663962556e-01,6.426125365636475850e-01,1.763502308699561594e-01
1.840438700087098367e-01,2.113337454123890014e-01,6.046223845789011619e-01
2.176920793836445434e-01,3.253632703063746301e-01,4.569446503099808266e-01
2.296563978553549379e-01,4.017814377581184204e-01,3.685621643865266139e-01
2.235780653813362606e-01,5.111779353050343033e-01,2.652439993136294638e-01
2.776272001558185987e-01,5.378219703748681191e-01,1.845508294693133100e-01
2.466926915570359646e-01,2.366989866084107108e-01,5.166083218345532968e-01
2.594678799634231314e-01,2.989787279499975803e-01,4.415533920865792328e-01
2.729283496208952942e-01,4.047818320968324945e-01,3.222898182822722113e-01
2.661708594552741891e-01,5.074335075527480754e-01,2.263956329919777910e-01
3.191564470217327920e-01,1.902527031900913823e-01,4.905908497881757424e-01
3.119567551275060358e-01,3.185438820889610612e-01,3.694993627835329586e-01
3.643471940504531825e-01,3.448096147080222384e-01,2.908431912415246345e-01
2.981722526101425186e-01,4.899827688310763874e-01,2.118449785587812051e-01
3.449011893145575436e-01,1.448341937208626751e-01,5.102646169645798091e-01
3.408558429317110616e-01,3.636996863575274741e-01,2.954444707107614643e-01
3.503310107172302179e-01,3.660976287247521554e-01,2.835713605580176822e-01
3.230215729226663668e-01,4.921650914504394625e-01,1.848133356268942540e-01
4.205175927099389921e-01,1.800337421540053884e-01,3.994486651360555918e-01
3.700392561661667301e-01,2.930558174335877175e-01,3.369049264002455524e-01
4.130537602479083525e-01,4.305789097873751747e-01,1.563673299647164172e-01
4.564057753465445288e-01,1.990056986044790588e-01,3.445885260489764401e-01
4.888897807892433889e-01,3.405393814826673249e-01,1.705708377280893140e-01
4.617464292761592759e-01,1.571920091111436990e-01,3.810615616126970528e-01
4.859690910839151723e-01,2.772845930197687103e-01,2.367463158963161174e-01
4.989714923193542262e-01,1.541558993919277532e-01,3.468726082887180762e-01
5.370494180926544958e-01,3.107678095018853726e-01,1.521827724054602426e-01
5.548010982497441068e-01,2.028139012546613940e-01,2.423850004955944992e-01
