1.608555337322256362e-01,1.690780380824050688e-01,6.700664281853693227e-01
1.708124241697626944e-01,4.623070052051078682e-01,3.668805706251294652e-01
1.753209129001168654e-01,4.945064573025831911e-01,3.301726297972999991e-01
1.718098180881320325e-01,6.491171324776386919e-01,1.790730494342293588e-01
2.164602192472780406e-01,2.323537651684979277e-01,5.511860155842240871e-01
1.870073029944448184e-01,3.759846853495119046e-01,4.370080116560432493e-01
2.002421919136371520e-01,4.295983205168900643e-01,3.701594875694728670e-01
2.064327447722459075e-01,4.689958314501240788e-01,3.245714237776300415e-01
1.948865211364683714e-01,6.276917343636350122e-01,1.774217444998966997e-01
3.293138585858564338e-01,1.930763838383939834e-01,4.776097575757495828e-01
2.166630161674574506e-01,3.925362911428258994e-01,3.908006926897166777e-01
2.613636363636516191e-01,4.109845454545514865e-01,3.276518181817968389e-01
2.481319690651271614e-01,5.127669387706110804e-01,2.391010921642618137e-01
3.680806549983946518e-01,1.605434541047086050e-01,4.713758908968967432e-01
3.580394314034244796e-01,3.263201779690035331e-01,3.156403906275720428e-01
3.153698980539672569e-01,4.279765636660688988e-01,2.566535382799637888e-01
2.912107741324050370e-01,5.195232354545616937e-01,1.892659904130332971e-01
4.653068073390751458e-01,1.417556056528913588e-01,3.929375870080335509e-01
3.837517499904368745e-01,3.670160568844675342e-01,2.492321931250955913e-01
4.463855071974343613e-01,3.818717757180741246e-01,1.717427170844915696e-01
4.269288688231873685e-01,1.843620019819072198e-01,3.887091291949054117e-01
3.676146222392328577e-01,2.954046071565072373e-01,3.369807706042599049e-01
4.522284611486486749e-01,4.048060673953836619e-01,1.429654714559676909e-01
4.241165651947799708e-01,1.767149028572785607e-01,3.991685319479414407e-01
4.984426706536953522e-01,3.315957699144421178e-01,1.699615594318625023e-01
5.008508042671969696e-01,1.602636327400150940e-01,3.388855629927879920e-01
5.492469586113104540e-01,1.391176488166072367e-01,3.116353925720823370e-01
5.532746744682727202e-01,2.924379379712789273e-01,1.542873875604482969e-01
6.104579073309629456e-01,2.298802723522644642e-01,1.596618203167725347e-01
