 
 
 
2
2
2
4
4
4
6
6
6
8
8
8
12
12
12
14
14
14
16
16
16
18
18
18
20
20
20
22
22
28
28
28
30
30
30
32
32
34
34
34
36
36
36
38
38
38
40
40
40
42
42
42
46
46
46
50
50
54
54
54
56
56
56
58
58
58
60
60
60
62
62
64
64
64
