1.783142569113973785e-01,1.668448797293466124e-01,6.548408633592560646e-01
1.676476499675725595e-01,3.785600581822171073e-01,4.537922918502103609e-01
1.621211251741482284e-01,4.175449926276439405e-01,4.203338821982078310e-01
1.821294069567654939e-01,4.155172503201292611e-01,4.023533427231052451e-01
1.801450492610139620e-01,5.845840206193007038e-01,2.352709301196853897e-01
1.878890944737867941e-01,1.744335369619785803e-01,6.376773685642346257e-01
2.544194543536736908e-01,2.527180257972417299e-01,4.928625198490845238e-01
1.756730630502647827e-01,3.771739330406757573e-01,4.471530039090594322e-01
1.961712795875494297e-01,3.875637516041411934e-01,4.162649688083093769e-01
2.194711496830109299e-01,5.848191846638043367e-01,1.957096656531847056e-01
3.508532195169049572e-01,1.881079882125610558e-01,4.610387922705339592e-01
2.619601346536787889e-01,3.739102873156099349e-01,3.641295780307112762e-01
2.532575919085042204e-01,4.906649124754983160e-01,2.560774956159974081e-01
2.822454667332865985e-01,5.646847092525365541e-01,1.530698240141767918e-01
4.221529477150123832e-01,1.987524457633099984e-01,3.790946065216776462e-01
3.178088553731408528e-01,3.512531948660331804e-01,3.309379497608259668e-01
2.456651692323273684e-01,5.005760378611929795e-01,2.537587929064797354e-01
3.312926451809659611e-01,4.960859253106937872e-01,1.726214295083402517e-01
3.980561883175147142e-01,1.933930131982973533e-01,4.085507984841879048e-01
3.692704650764244700e-01,3.434746645751009519e-01,2.872548703484745780e-01
3.901423549974194493e-01,3.812859906732625759e-01,2.285716543293180303e-01
4.243631070428273699e-01,1.767921271219919654e-01,3.988447658351806369e-01
4.517674847341412447e-01,2.635184170171341322e-01,2.847140982487246230e-01
3.656119502782104180e-01,3.874513979790141782e-01,2.469366517427754593e-01
4.617457754109155488e-01,1.807081126662105353e-01,3.575461119228738327e-01
4.915029846321987694e-01,2.553082423656047872e-01,2.531887730021964433e-01
4.507092043024087391e-01,4.036978534467249302e-01,1.455929422508663862e-01
4.593065892166951492e-01,2.123079509631121964e-01,3.283854598201926822e-01
4.704201111070917540e-01,3.634242980297111014e-01,1.661555908631971723e-01
5.623226405317424126e-01,1.961655527402311472e-01,2.415118067280264125e-01
5.415641627938848623e-01,1.882408955929149863e-01,2.701949416132000681e-01
6.771015477022450657e-01,1.463598238485215308e-01,1.765386284492334590e-01
