 
2
2
2
4
4
4
6
10
12
12
12
14
14
16
16
16
20
22
22
22
24
24
26
26
28
28
28
32
32
32
36
36
36
38
38
38
40
40
40
44
44
44
46
46
46
48
48
48
52
52
52
54
54
54
56
56
56
58
58
58
62
62
62
64
