0.030589
0.05322
0.067194
0.057475
0.024656
0.040477
0.056554
0.046435
0.064518
0.048333
0.025514
0.053205
0.028108
0.033229
0.040251
0.066004
0.040505
0.05328
0.060841
0.035279
0.050295
0.040716
0.043276
0.017587
0.046307
0.049053
0.051256
0.018713
0.015214
0.035989
0.023359
0.051061
0.084421
0.023166
0.046627
0.053069
0.069155
0.030207
0.044597
0.015101
0.078
0.037118
0.061479
0.036665
0.084276
0.037041
0.022531
0.070903
0.067492
0.033498
0.05421
0.02403
0.041172
0.037999
0.040924
0.029252
0.038392
0.060759
0.015122
0.031526
0.024942
0.02938
0.046545
0.064769
0.034781
0.022366
