1.911424804718789006e-01,2.297640159259355108e-01,5.790935036021855886e-01
1.616929444248816627e-01,3.749934323965513072e-01,4.633136231785670578e-01
1.818880819479776756e-01,4.165205878103990789e-01,4.015913302416231900e-01
1.599391508276083451e-01,4.514420670719038742e-01,3.886187821004877807e-01
1.790310163899768714e-01,5.535119696249269916e-01,2.674570139850960815e-01
2.128707157716242804e-01,2.285657079339797060e-01,5.585635762943960136e-01
2.427734198357670292e-01,2.413916157527326023e-01,5.158349644115003407e-01
2.163220170554553956e-01,3.958630340118348134e-01,3.878149489327098465e-01
2.277939244303731625e-01,4.263342194214617686e-01,3.458718561481651244e-01
2.213706792446930027e-01,5.426817600718464307e-01,2.359475606834605665e-01
3.020237789108083382e-01,1.788222131869774134e-01,5.191540079022143317e-01
2.445031707079585448e-01,2.515049534767207495e-01,5.039918758153207889e-01
2.756589746036410271e-01,3.819566682841337713e-01,3.423843571122252016e-01
2.593666306581950409e-01,4.813832567773055904e-01,2.592501125644993132e-01
2.548484098937591202e-01,6.067676087718416600e-01,1.383839813343991088e-01
3.227295354813624062e-01,2.057162869770792490e-01,4.715541775415583170e-01
3.333886297224263884e-01,2.950517712856246533e-01,3.715595989919489583e-01
3.587665968716322595e-01,3.858235872472907668e-01,2.554098158810769736e-01
2.956432217265284601e-01,5.394471462049360566e-01,1.649096320685355388e-01
3.872227056453078631e-01,2.037337276623395754e-01,4.090435666923525893e-01
3.692535922949088945e-01,3.468581431536070792e-01,2.838882645514840819e-01
3.646828282746581440e-01,4.138295167707643496e-01,2.214876549545775342e-01
4.206141578947324433e-01,1.751825263157829327e-01,4.042033157894845963e-01
4.226267959768614801e-01,2.335116900429722586e-01,3.438615139801663445e-01
4.014145049707908974e-01,3.994634939092188142e-01,1.991220011199903439e-01
4.761152354729674685e-01,1.705474040721118578e-01,3.533373604549206459e-01
5.108428376399416493e-01,2.438568960271946529e-01,2.453002663328637534e-01
4.830985361989625360e-01,3.704609856990264127e-01,1.464404781020110791e-01
5.042501513195057905e-01,2.397756801696402096e-01,2.559741685108539166e-01
4.811054386778759739e-01,3.700305656872959204e-01,1.488639956348279947e-01
5.381225615094520354e-01,2.239987751060096566e-01,2.378786633845383913e-01
6.483351825651221256e-01,1.676473611801092001e-01,1.840174562547687853e-01
6.720147486501908407e-01,1.529063015551037907e-01,1.750789497947054518e-01
